row_number,data_time,power_w,type,action,decision,activity_score,habit_score,confidence_score,activity_level,habit_level,confidence_level,professional_percentage,reason
21,2025-05-12 19:51:26,18.1,normal_usage,無需動作,,,,,,,,,功率 18.1W ≥ 14.5W，屬於正常使用範圍
22,2025-05-12 20:06:26,17.9,normal_usage,無需動作,,,,,,,,,功率 17.9W ≥ 14.5W，屬於正常使用範圍
23,2025-05-12 20:21:26,20.0,normal_usage,無需動作,,,,,,,,,功率 20.0W ≥ 14.5W，屬於正常使用範圍
24,2025-05-12 20:36:26,18.5,normal_usage,無需動作,,,,,,,,,功率 18.5W ≥ 14.5W，屬於正常使用範圍
25,2025-05-12 20:51:26,16.1,normal_usage,無需動作,,,,,,,,,功率 16.1W ≥ 14.5W，屬於正常使用範圍
26,2025-05-12 21:06:26,17.9,normal_usage,無需動作,,,,,,,,,功率 17.9W ≥ 14.5W，屬於正常使用範圍
27,2025-05-12 21:21:26,18.9,normal_usage,無需動作,,,,,,,,,功率 18.9W ≥ 14.5W，屬於正常使用範圍
28,2025-05-12 21:36:26,17.7,normal_usage,無需動作,,,,,,,,,功率 17.7W ≥ 14.5W，屬於正常使用範圍
29,2025-05-12 21:51:26,17.6,normal_usage,無需動作,,,,,,,,,功率 17.6W ≥ 14.5W，屬於正常使用範圍
30,2025-05-12 22:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
31,2025-05-12 22:21:26,20.9,normal_usage,無需動作,,,,,,,,,功率 20.9W ≥ 14.5W，屬於正常使用範圍
32,2025-05-12 22:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
33,2025-05-12 22:51:26,19.0,normal_usage,無需動作,,,,,,,,,功率 19.0W ≥ 14.5W，屬於正常使用範圍
34,2025-05-12 23:06:26,16.4,normal_usage,無需動作,,,,,,,,,功率 16.4W ≥ 14.5W，屬於正常使用範圍
35,2025-05-12 23:21:26,19.0,normal_usage,無需動作,,,,,,,,,功率 19.0W ≥ 14.5W，屬於正常使用範圍
36,2025-05-12 23:36:26,17.9,normal_usage,無需動作,,,,,,,,,功率 17.9W ≥ 14.5W，屬於正常使用範圍
37,2025-05-12 23:51:26,18.5,normal_usage,無需動作,,,,,,,,,功率 18.5W ≥ 14.5W，屬於正常使用範圍
38,2025-05-13 00:06:26,18.7,normal_usage,無需動作,,,,,,,,,功率 18.7W ≥ 14.5W，屬於正常使用範圍
39,2025-05-13 00:21:26,18.2,normal_usage,無需動作,,,,,,,,,功率 18.2W ≥ 14.5W，屬於正常使用範圍
40,2025-05-13 00:36:26,17.1,normal_usage,無需動作,,,,,,,,,功率 17.1W ≥ 14.5W，屬於正常使用範圍
41,2025-05-13 00:51:26,16.2,normal_usage,無需動作,,,,,,,,,功率 16.2W ≥ 14.5W，屬於正常使用範圍
42,2025-05-13 01:06:26,16.4,normal_usage,無需動作,,,,,,,,,功率 16.4W ≥ 14.5W，屬於正常使用範圍
43,2025-05-13 01:21:26,21.6,normal_usage,無需動作,,,,,,,,,功率 21.6W ≥ 14.5W，屬於正常使用範圍
44,2025-05-13 01:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
45,2025-05-13 01:51:26,19.0,normal_usage,無需動作,,,,,,,,,功率 19.0W ≥ 14.5W，屬於正常使用範圍
46,2025-05-13 02:06:26,22.1,normal_usage,無需動作,,,,,,,,,功率 22.1W ≥ 14.5W，屬於正常使用範圍
47,2025-05-13 02:21:26,18.0,normal_usage,無需動作,,,,,,,,,功率 18.0W ≥ 14.5W，屬於正常使用範圍
48,2025-05-13 02:36:26,16.4,normal_usage,無需動作,,,,,,,,,功率 16.4W ≥ 14.5W，屬於正常使用範圍
49,2025-05-13 03:06:26,19.8,normal_usage,無需動作,,,,,,,,,功率 19.8W ≥ 14.5W，屬於正常使用範圍
50,2025-05-13 03:21:26,20.0,normal_usage,無需動作,,,,,,,,,功率 20.0W ≥ 14.5W，屬於正常使用範圍
51,2025-05-13 03:36:26,17.6,normal_usage,無需動作,,,,,,,,,功率 17.6W ≥ 14.5W，屬於正常使用範圍
52,2025-05-13 03:51:26,19.4,normal_usage,無需動作,,,,,,,,,功率 19.4W ≥ 14.5W，屬於正常使用範圍
53,2025-05-13 04:06:26,16.6,normal_usage,無需動作,,,,,,,,,功率 16.6W ≥ 14.5W，屬於正常使用範圍
54,2025-05-13 04:21:26,19.3,normal_usage,無需動作,,,,,,,,,功率 19.3W ≥ 14.5W，屬於正常使用範圍
55,2025-05-13 04:36:26,21.2,normal_usage,無需動作,,,,,,,,,功率 21.2W ≥ 14.5W，屬於正常使用範圍
56,2025-05-13 04:51:26,19.8,normal_usage,無需動作,,,,,,,,,功率 19.8W ≥ 14.5W，屬於正常使用範圍
57,2025-05-13 05:06:26,17.1,normal_usage,無需動作,,,,,,,,,功率 17.1W ≥ 14.5W，屬於正常使用範圍
58,2025-05-13 05:21:26,16.3,normal_usage,無需動作,,,,,,,,,功率 16.3W ≥ 14.5W，屬於正常使用範圍
59,2025-05-13 05:36:26,16.7,normal_usage,無需動作,,,,,,,,,功率 16.7W ≥ 14.5W，屬於正常使用範圍
60,2025-05-13 05:51:26,18.1,normal_usage,無需動作,,,,,,,,,功率 18.1W ≥ 14.5W，屬於正常使用範圍
61,2025-05-13 06:21:26,18.1,normal_usage,無需動作,,,,,,,,,功率 18.1W ≥ 14.5W，屬於正常使用範圍
62,2025-05-13 06:36:26,17.1,normal_usage,無需動作,,,,,,,,,功率 17.1W ≥ 14.5W，屬於正常使用範圍
63,2025-05-13 06:51:26,18.0,normal_usage,無需動作,,,,,,,,,功率 18.0W ≥ 14.5W，屬於正常使用範圍
64,2025-05-13 07:06:26,17.5,normal_usage,無需動作,,,,,,,,,功率 17.5W ≥ 14.5W，屬於正常使用範圍
65,2025-05-13 07:21:26,19.7,normal_usage,無需動作,,,,,,,,,功率 19.7W ≥ 14.5W，屬於正常使用範圍
66,2025-05-13 07:36:26,18.4,normal_usage,無需動作,,,,,,,,,功率 18.4W ≥ 14.5W，屬於正常使用範圍
67,2025-05-13 07:51:26,18.3,normal_usage,無需動作,,,,,,,,,功率 18.3W ≥ 14.5W，屬於正常使用範圍
68,2025-05-13 08:06:26,19.7,normal_usage,無需動作,,,,,,,,,功率 19.7W ≥ 14.5W，屬於正常使用範圍
69,2025-05-13 08:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
70,2025-05-13 08:36:26,17.2,normal_usage,無需動作,,,,,,,,,功率 17.2W ≥ 14.5W，屬於正常使用範圍
71,2025-05-13 08:51:26,22.3,normal_usage,無需動作,,,,,,,,,功率 22.3W ≥ 14.5W，屬於正常使用範圍
72,2025-05-13 09:06:26,20.3,normal_usage,無需動作,,,,,,,,,功率 20.3W ≥ 14.5W，屬於正常使用範圍
73,2025-05-13 09:21:26,19.2,normal_usage,無需動作,,,,,,,,,功率 19.2W ≥ 14.5W，屬於正常使用範圍
74,2025-05-13 09:51:26,18.6,normal_usage,無需動作,,,,,,,,,功率 18.6W ≥ 14.5W，屬於正常使用範圍
75,2025-05-13 10:06:26,19.1,normal_usage,無需動作,,,,,,,,,功率 19.1W ≥ 14.5W，屬於正常使用範圍
76,2025-05-13 10:21:26,16.5,normal_usage,無需動作,,,,,,,,,功率 16.5W ≥ 14.5W，屬於正常使用範圍
77,2025-05-13 10:36:26,19.7,normal_usage,無需動作,,,,,,,,,功率 19.7W ≥ 14.5W，屬於正常使用範圍
78,2025-05-13 10:51:26,18.0,normal_usage,無需動作,,,,,,,,,功率 18.0W ≥ 14.5W，屬於正常使用範圍
79,2025-05-13 11:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
80,2025-05-13 11:21:26,50.0,normal_usage,無需動作,,,,,,,,,功率 50.0W ≥ 14.5W，屬於正常使用範圍
81,2025-05-13 11:36:26,21.5,normal_usage,無需動作,,,,,,,,,功率 21.5W ≥ 14.5W，屬於正常使用範圍
82,2025-05-13 11:51:26,16.3,normal_usage,無需動作,,,,,,,,,功率 16.3W ≥ 14.5W，屬於正常使用範圍
83,2025-05-13 12:06:26,21.4,normal_usage,無需動作,,,,,,,,,功率 21.4W ≥ 14.5W，屬於正常使用範圍
84,2025-05-13 12:21:26,18.7,normal_usage,無需動作,,,,,,,,,功率 18.7W ≥ 14.5W，屬於正常使用範圍
85,2025-05-13 12:36:26,17.7,normal_usage,無需動作,,,,,,,,,功率 17.7W ≥ 14.5W，屬於正常使用範圍
86,2025-05-13 12:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
87,2025-05-13 13:06:26,20.8,normal_usage,無需動作,,,,,,,,,功率 20.8W ≥ 14.5W，屬於正常使用範圍
88,2025-05-13 13:21:26,17.1,normal_usage,無需動作,,,,,,,,,功率 17.1W ≥ 14.5W，屬於正常使用範圍
89,2025-05-13 13:36:26,18.9,normal_usage,無需動作,,,,,,,,,功率 18.9W ≥ 14.5W，屬於正常使用範圍
90,2025-05-13 13:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
91,2025-05-13 14:06:26,16.1,normal_usage,無需動作,,,,,,,,,功率 16.1W ≥ 14.5W，屬於正常使用範圍
92,2025-05-13 14:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
93,2025-05-13 14:36:26,71.0,normal_usage,無需動作,,,,,,,,,功率 71.0W ≥ 14.5W，屬於正常使用範圍
94,2025-05-13 14:51:26,61.2,normal_usage,無需動作,,,,,,,,,功率 61.2W ≥ 14.5W，屬於正常使用範圍
95,2025-05-13 15:06:26,61.3,normal_usage,無需動作,,,,,,,,,功率 61.3W ≥ 14.5W，屬於正常使用範圍
96,2025-05-13 15:21:26,16.1,normal_usage,無需動作,,,,,,,,,功率 16.1W ≥ 14.5W，屬於正常使用範圍
97,2025-05-13 15:36:26,19.8,normal_usage,無需動作,,,,,,,,,功率 19.8W ≥ 14.5W，屬於正常使用範圍
98,2025-05-13 15:51:26,17.5,normal_usage,無需動作,,,,,,,,,功率 17.5W ≥ 14.5W，屬於正常使用範圍
99,2025-05-13 16:06:26,18.7,normal_usage,無需動作,,,,,,,,,功率 18.7W ≥ 14.5W，屬於正常使用範圍
100,2025-05-13 16:21:26,18.1,normal_usage,無需動作,,,,,,,,,功率 18.1W ≥ 14.5W，屬於正常使用範圍
101,2025-05-13 16:36:26,17.1,normal_usage,無需動作,,,,,,,,,功率 17.1W ≥ 14.5W，屬於正常使用範圍
102,2025-05-13 16:51:26,17.9,normal_usage,無需動作,,,,,,,,,功率 17.9W ≥ 14.5W，屬於正常使用範圍
103,2025-05-13 17:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
104,2025-05-13 17:21:26,18.2,normal_usage,無需動作,,,,,,,,,功率 18.2W ≥ 14.5W，屬於正常使用範圍
105,2025-05-13 17:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
106,2025-05-13 17:51:26,20.7,normal_usage,無需動作,,,,,,,,,功率 20.7W ≥ 14.5W，屬於正常使用範圍
107,2025-05-13 18:06:26,21.3,normal_usage,無需動作,,,,,,,,,功率 21.3W ≥ 14.5W，屬於正常使用範圍
108,2025-05-13 18:21:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
109,2025-05-13 18:36:26,20.7,normal_usage,無需動作,,,,,,,,,功率 20.7W ≥ 14.5W，屬於正常使用範圍
110,2025-05-13 18:51:26,21.8,normal_usage,無需動作,,,,,,,,,功率 21.8W ≥ 14.5W，屬於正常使用範圍
111,2025-05-13 19:06:26,16.6,normal_usage,無需動作,,,,,,,,,功率 16.6W ≥ 14.5W，屬於正常使用範圍
112,2025-05-13 19:21:26,17.2,normal_usage,無需動作,,,,,,,,,功率 17.2W ≥ 14.5W，屬於正常使用範圍
113,2025-05-13 19:36:26,16.4,normal_usage,無需動作,,,,,,,,,功率 16.4W ≥ 14.5W，屬於正常使用範圍
114,2025-05-13 19:51:26,22.4,normal_usage,無需動作,,,,,,,,,功率 22.4W ≥ 14.5W，屬於正常使用範圍
115,2025-05-13 20:06:26,19.8,normal_usage,無需動作,,,,,,,,,功率 19.8W ≥ 14.5W，屬於正常使用範圍
116,2025-05-13 20:21:26,19.0,normal_usage,無需動作,,,,,,,,,功率 19.0W ≥ 14.5W，屬於正常使用範圍
117,2025-05-13 20:36:26,20.3,normal_usage,無需動作,,,,,,,,,功率 20.3W ≥ 14.5W，屬於正常使用範圍
118,2025-05-13 20:51:26,18.5,normal_usage,無需動作,,,,,,,,,功率 18.5W ≥ 14.5W，屬於正常使用範圍
119,2025-05-13 21:06:26,19.3,normal_usage,無需動作,,,,,,,,,功率 19.3W ≥ 14.5W，屬於正常使用範圍
120,2025-05-13 21:21:26,16.2,normal_usage,無需動作,,,,,,,,,功率 16.2W ≥ 14.5W，屬於正常使用範圍
121,2025-05-13 21:36:26,16.1,normal_usage,無需動作,,,,,,,,,功率 16.1W ≥ 14.5W，屬於正常使用範圍
122,2025-05-13 21:51:26,18.1,normal_usage,無需動作,,,,,,,,,功率 18.1W ≥ 14.5W，屬於正常使用範圍
123,2025-05-13 22:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
124,2025-05-13 22:21:26,19.5,normal_usage,無需動作,,,,,,,,,功率 19.5W ≥ 14.5W，屬於正常使用範圍
125,2025-05-13 22:36:26,17.8,normal_usage,無需動作,,,,,,,,,功率 17.8W ≥ 14.5W，屬於正常使用範圍
126,2025-05-13 22:51:26,20.5,normal_usage,無需動作,,,,,,,,,功率 20.5W ≥ 14.5W，屬於正常使用範圍
127,2025-05-13 23:06:26,16.9,normal_usage,無需動作,,,,,,,,,功率 16.9W ≥ 14.5W，屬於正常使用範圍
128,2025-05-13 23:21:26,16.7,normal_usage,無需動作,,,,,,,,,功率 16.7W ≥ 14.5W，屬於正常使用範圍
129,2025-05-13 23:36:26,19.3,normal_usage,無需動作,,,,,,,,,功率 19.3W ≥ 14.5W，屬於正常使用範圍
130,2025-05-13 23:51:26,16.9,normal_usage,無需動作,,,,,,,,,功率 16.9W ≥ 14.5W，屬於正常使用範圍
131,2025-05-14 00:06:26,17.3,normal_usage,無需動作,,,,,,,,,功率 17.3W ≥ 14.5W，屬於正常使用範圍
132,2025-05-14 00:21:26,17.3,normal_usage,無需動作,,,,,,,,,功率 17.3W ≥ 14.5W，屬於正常使用範圍
133,2025-05-14 00:36:26,16.2,normal_usage,無需動作,,,,,,,,,功率 16.2W ≥ 14.5W，屬於正常使用範圍
134,2025-05-14 00:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
135,2025-05-14 01:06:26,17.3,normal_usage,無需動作,,,,,,,,,功率 17.3W ≥ 14.5W，屬於正常使用範圍
136,2025-05-14 01:21:26,16.2,normal_usage,無需動作,,,,,,,,,功率 16.2W ≥ 14.5W，屬於正常使用範圍
137,2025-05-14 01:36:26,18.2,normal_usage,無需動作,,,,,,,,,功率 18.2W ≥ 14.5W，屬於正常使用範圍
138,2025-05-14 01:51:26,18.3,normal_usage,無需動作,,,,,,,,,功率 18.3W ≥ 14.5W，屬於正常使用範圍
139,2025-05-14 02:06:26,19.8,normal_usage,無需動作,,,,,,,,,功率 19.8W ≥ 14.5W，屬於正常使用範圍
140,2025-05-14 02:21:26,17.2,normal_usage,無需動作,,,,,,,,,功率 17.2W ≥ 14.5W，屬於正常使用範圍
141,2025-05-14 02:36:26,19.0,normal_usage,無需動作,,,,,,,,,功率 19.0W ≥ 14.5W，屬於正常使用範圍
142,2025-05-14 02:51:26,17.8,normal_usage,無需動作,,,,,,,,,功率 17.8W ≥ 14.5W，屬於正常使用範圍
143,2025-05-14 03:06:26,16.2,normal_usage,無需動作,,,,,,,,,功率 16.2W ≥ 14.5W，屬於正常使用範圍
144,2025-05-14 03:21:26,18.7,normal_usage,無需動作,,,,,,,,,功率 18.7W ≥ 14.5W，屬於正常使用範圍
145,2025-05-14 03:36:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
146,2025-05-14 03:51:26,18.3,normal_usage,無需動作,,,,,,,,,功率 18.3W ≥ 14.5W，屬於正常使用範圍
147,2025-05-14 04:06:26,18.5,normal_usage,無需動作,,,,,,,,,功率 18.5W ≥ 14.5W，屬於正常使用範圍
148,2025-05-14 04:21:26,20.5,normal_usage,無需動作,,,,,,,,,功率 20.5W ≥ 14.5W，屬於正常使用範圍
149,2025-05-14 04:36:26,18.3,normal_usage,無需動作,,,,,,,,,功率 18.3W ≥ 14.5W，屬於正常使用範圍
150,2025-05-14 04:51:26,16.3,normal_usage,無需動作,,,,,,,,,功率 16.3W ≥ 14.5W，屬於正常使用範圍
151,2025-05-14 05:06:26,18.1,normal_usage,無需動作,,,,,,,,,功率 18.1W ≥ 14.5W，屬於正常使用範圍
152,2025-05-14 05:21:26,21.3,normal_usage,無需動作,,,,,,,,,功率 21.3W ≥ 14.5W，屬於正常使用範圍
153,2025-05-14 05:36:26,17.1,normal_usage,無需動作,,,,,,,,,功率 17.1W ≥ 14.5W，屬於正常使用範圍
154,2025-05-14 05:51:26,18.5,normal_usage,無需動作,,,,,,,,,功率 18.5W ≥ 14.5W，屬於正常使用範圍
155,2025-05-14 06:06:26,21.2,normal_usage,無需動作,,,,,,,,,功率 21.2W ≥ 14.5W，屬於正常使用範圍
156,2025-05-14 06:21:26,20.6,normal_usage,無需動作,,,,,,,,,功率 20.6W ≥ 14.5W，屬於正常使用範圍
157,2025-05-14 06:36:26,20.7,normal_usage,無需動作,,,,,,,,,功率 20.7W ≥ 14.5W，屬於正常使用範圍
158,2025-05-14 06:51:26,20.0,normal_usage,無需動作,,,,,,,,,功率 20.0W ≥ 14.5W，屬於正常使用範圍
159,2025-05-14 07:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
160,2025-05-14 07:21:26,19.0,normal_usage,無需動作,,,,,,,,,功率 19.0W ≥ 14.5W，屬於正常使用範圍
161,2025-05-14 07:51:26,18.8,normal_usage,無需動作,,,,,,,,,功率 18.8W ≥ 14.5W，屬於正常使用範圍
162,2025-05-14 08:21:26,24.1,normal_usage,無需動作,,,,,,,,,功率 24.1W ≥ 14.5W，屬於正常使用範圍
163,2025-05-14 08:36:26,19.3,normal_usage,無需動作,,,,,,,,,功率 19.3W ≥ 14.5W，屬於正常使用範圍
164,2025-05-14 08:51:26,17.6,normal_usage,無需動作,,,,,,,,,功率 17.6W ≥ 14.5W，屬於正常使用範圍
165,2025-05-14 09:06:26,19.0,normal_usage,無需動作,,,,,,,,,功率 19.0W ≥ 14.5W，屬於正常使用範圍
166,2025-05-14 09:21:26,17.9,normal_usage,無需動作,,,,,,,,,功率 17.9W ≥ 14.5W，屬於正常使用範圍
167,2025-05-14 09:36:26,22.1,normal_usage,無需動作,,,,,,,,,功率 22.1W ≥ 14.5W，屬於正常使用範圍
168,2025-05-14 09:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
169,2025-05-14 10:06:26,18.8,normal_usage,無需動作,,,,,,,,,功率 18.8W ≥ 14.5W，屬於正常使用範圍
170,2025-05-14 10:21:26,22.2,normal_usage,無需動作,,,,,,,,,功率 22.2W ≥ 14.5W，屬於正常使用範圍
171,2025-05-14 10:36:26,18.0,normal_usage,無需動作,,,,,,,,,功率 18.0W ≥ 14.5W，屬於正常使用範圍
172,2025-05-14 10:51:26,21.6,normal_usage,無需動作,,,,,,,,,功率 21.6W ≥ 14.5W，屬於正常使用範圍
173,2025-05-14 11:06:26,21.5,normal_usage,無需動作,,,,,,,,,功率 21.5W ≥ 14.5W，屬於正常使用範圍
174,2025-05-14 11:21:26,17.3,normal_usage,無需動作,,,,,,,,,功率 17.3W ≥ 14.5W，屬於正常使用範圍
175,2025-05-14 11:36:26,35.7,normal_usage,無需動作,,,,,,,,,功率 35.7W ≥ 14.5W，屬於正常使用範圍
176,2025-05-14 11:51:26,16.3,normal_usage,無需動作,,,,,,,,,功率 16.3W ≥ 14.5W，屬於正常使用範圍
177,2025-05-14 12:06:26,19.1,normal_usage,無需動作,,,,,,,,,功率 19.1W ≥ 14.5W，屬於正常使用範圍
178,2025-05-14 12:21:26,20.3,normal_usage,無需動作,,,,,,,,,功率 20.3W ≥ 14.5W，屬於正常使用範圍
179,2025-05-14 12:36:26,23.5,normal_usage,無需動作,,,,,,,,,功率 23.5W ≥ 14.5W，屬於正常使用範圍
180,2025-05-14 12:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
181,2025-05-14 13:06:26,21.2,normal_usage,無需動作,,,,,,,,,功率 21.2W ≥ 14.5W，屬於正常使用範圍
182,2025-05-14 13:21:26,40.9,normal_usage,無需動作,,,,,,,,,功率 40.9W ≥ 14.5W，屬於正常使用範圍
183,2025-05-14 13:36:26,79.8,normal_usage,無需動作,,,,,,,,,功率 79.8W ≥ 14.5W，屬於正常使用範圍
184,2025-05-14 13:51:26,77.3,normal_usage,無需動作,,,,,,,,,功率 77.3W ≥ 14.5W，屬於正常使用範圍
185,2025-05-14 14:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
186,2025-05-14 14:36:26,59.2,normal_usage,無需動作,,,,,,,,,功率 59.2W ≥ 14.5W，屬於正常使用範圍
187,2025-05-14 14:51:26,19.7,normal_usage,無需動作,,,,,,,,,功率 19.7W ≥ 14.5W，屬於正常使用範圍
188,2025-05-14 15:06:26,18.1,normal_usage,無需動作,,,,,,,,,功率 18.1W ≥ 14.5W，屬於正常使用範圍
189,2025-05-14 15:21:26,19.5,normal_usage,無需動作,,,,,,,,,功率 19.5W ≥ 14.5W，屬於正常使用範圍
190,2025-05-14 15:36:26,20.7,normal_usage,無需動作,,,,,,,,,功率 20.7W ≥ 14.5W，屬於正常使用範圍
191,2025-05-14 15:51:26,67.0,normal_usage,無需動作,,,,,,,,,功率 67.0W ≥ 14.5W，屬於正常使用範圍
192,2025-05-14 16:06:26,18.5,normal_usage,無需動作,,,,,,,,,功率 18.5W ≥ 14.5W，屬於正常使用範圍
193,2025-05-14 16:36:26,20.3,normal_usage,無需動作,,,,,,,,,功率 20.3W ≥ 14.5W，屬於正常使用範圍
194,2025-05-14 16:51:26,19.6,normal_usage,無需動作,,,,,,,,,功率 19.6W ≥ 14.5W，屬於正常使用範圍
195,2025-05-14 17:06:26,19.7,normal_usage,無需動作,,,,,,,,,功率 19.7W ≥ 14.5W，屬於正常使用範圍
196,2025-05-14 17:21:26,19.4,normal_usage,無需動作,,,,,,,,,功率 19.4W ≥ 14.5W，屬於正常使用範圍
197,2025-05-14 17:36:26,20.1,normal_usage,無需動作,,,,,,,,,功率 20.1W ≥ 14.5W，屬於正常使用範圍
198,2025-05-14 17:51:26,16.4,normal_usage,無需動作,,,,,,,,,功率 16.4W ≥ 14.5W，屬於正常使用範圍
199,2025-05-14 18:06:26,20.6,normal_usage,無需動作,,,,,,,,,功率 20.6W ≥ 14.5W，屬於正常使用範圍
200,2025-05-14 18:21:26,18.3,normal_usage,無需動作,,,,,,,,,功率 18.3W ≥ 14.5W，屬於正常使用範圍
201,2025-05-14 18:36:26,18.4,normal_usage,無需動作,,,,,,,,,功率 18.4W ≥ 14.5W，屬於正常使用範圍
202,2025-05-14 18:51:26,16.3,normal_usage,無需動作,,,,,,,,,功率 16.3W ≥ 14.5W，屬於正常使用範圍
203,2025-05-14 19:06:26,22.0,normal_usage,無需動作,,,,,,,,,功率 22.0W ≥ 14.5W，屬於正常使用範圍
204,2025-05-14 19:21:26,18.7,normal_usage,無需動作,,,,,,,,,功率 18.7W ≥ 14.5W，屬於正常使用範圍
205,2025-05-14 19:36:26,17.7,normal_usage,無需動作,,,,,,,,,功率 17.7W ≥ 14.5W，屬於正常使用範圍
206,2025-05-14 19:51:26,16.3,normal_usage,無需動作,,,,,,,,,功率 16.3W ≥ 14.5W，屬於正常使用範圍
207,2025-05-14 20:06:26,17.7,normal_usage,無需動作,,,,,,,,,功率 17.7W ≥ 14.5W，屬於正常使用範圍
208,2025-05-14 20:21:26,18.8,normal_usage,無需動作,,,,,,,,,功率 18.8W ≥ 14.5W，屬於正常使用範圍
209,2025-05-14 20:36:26,19.4,normal_usage,無需動作,,,,,,,,,功率 19.4W ≥ 14.5W，屬於正常使用範圍
210,2025-05-14 20:51:26,17.2,normal_usage,無需動作,,,,,,,,,功率 17.2W ≥ 14.5W，屬於正常使用範圍
211,2025-05-14 21:06:26,16.8,normal_usage,無需動作,,,,,,,,,功率 16.8W ≥ 14.5W，屬於正常使用範圍
212,2025-05-14 21:21:26,19.7,normal_usage,無需動作,,,,,,,,,功率 19.7W ≥ 14.5W，屬於正常使用範圍
213,2025-05-14 21:36:26,16.8,normal_usage,無需動作,,,,,,,,,功率 16.8W ≥ 14.5W，屬於正常使用範圍
214,2025-05-14 21:51:26,17.3,normal_usage,無需動作,,,,,,,,,功率 17.3W ≥ 14.5W，屬於正常使用範圍
215,2025-05-14 22:06:26,19.6,normal_usage,無需動作,,,,,,,,,功率 19.6W ≥ 14.5W，屬於正常使用範圍
216,2025-05-14 22:21:26,16.2,normal_usage,無需動作,,,,,,,,,功率 16.2W ≥ 14.5W，屬於正常使用範圍
217,2025-05-14 22:36:26,17.3,normal_usage,無需動作,,,,,,,,,功率 17.3W ≥ 14.5W，屬於正常使用範圍
218,2025-05-14 22:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
219,2025-05-14 23:06:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
220,2025-05-14 23:21:26,17.4,normal_usage,無需動作,,,,,,,,,功率 17.4W ≥ 14.5W，屬於正常使用範圍
221,2025-05-14 23:36:26,17.5,normal_usage,無需動作,,,,,,,,,功率 17.5W ≥ 14.5W，屬於正常使用範圍
222,2025-05-14 23:51:26,16.0,normal_usage,無需動作,,,,,,,,,功率 16.0W ≥ 14.5W，屬於正常使用範圍
223,2025-05-15 00:06:26,18.9,normal_usage,無需動作,,,,,,,,,功率 18.9W ≥ 14.5W，屬於正常使用範圍
224,2025-05-15 00:21:26,18.4,normal_usage,無需動作,,,,,,,,,功率 18.4W ≥ 14.5W，屬於正常使用範圍
225,2025-05-15 00:36:26,20.2,normal_usage,無需動作,,,,,,,,,功率 20.2W ≥ 14.5W，屬於正常使用範圍
226,2025-05-15 00:51:26,20.5,normal_usage,無需動作,,,,,,,,,功率 20.5W ≥ 14.5W，屬於正常使用範圍
227,2025-05-15 01:06:26,18.9,normal_usage,無需動作,,,,,,,,,功率 18.9W ≥ 14.5W，屬於正常使用範圍
228,2025-05-15 01:21:26,19.4,normal_usage,無需動作,,,,,,,,,功率 19.4W ≥ 14.5W，屬於正常使用範圍
229,2025-05-15 01:36:26,17.3,normal_usage,無需動作,,,,,,,,,功率 17.3W ≥ 14.5W，屬於正常使用範圍
230,2025-05-15 02:06:26,21.2,normal_usage,無需動作,,,,,,,,,功率 21.2W ≥ 14.5W，屬於正常使用範圍
231,2025-05-15 02:21:26,20.1,normal_usage,無需動作,,,,,,,,,功率 20.1W ≥ 14.5W，屬於正常使用範圍
